Tracing N1:
8,382
13,380
18,377
23,373
28,369
33,365
38,363
43,360
48,356
53,351
58,347
63,343
68,338
73,333
78,328
83,323
88,318
93,313
97,309
99,307
Tracing N3:
106,309
104,304
104,299
105,294
105,289
104,284
104,279
103,274
102,269
102,266
Tracing N4:
100,262
101,257
103,252
104,247
105,242
107,237
111,232
116,227
121,223
126,218
130,213
132,208
134,203
138,198
142,193
144,188
147,183
151,178
154,173
156,168
159,163
163,158
167,153
170,148
173,143
177,138
181,133
186,128
191,123
196,118
201,114
206,109
211,104
216,99
221,96
224,95
Tracing N6:
12,519
17,521
22,521
27,521
32,522
37,524
42,524
47,524
52,527
57,530
62,532
67,535
72,538
77,540
82,541
87,543
92,545
97,548
102,551
107,555
112,559
117,562
122,564
127,566
132,570
137,575
142,579
147,584
152,587
157,590
162,594
167,597
172,602
177,607
182,612
187,617
192,622
197,627
202,632
207,637
212,642
217,647
221,652
225,657
228,662
230,667
232,672
233,677
236,682
239,687
240,692
Tracing N9:
12,781
17,785
22,789
27,791
32,793
37,795
42,797
47,800
52,804
57,807
62,810
67,812
72,814
77,816
82,818
87,822
92,827
97,832
102,837
106,842
106,847
Tracing N10:
9,871
14,870
19,870
24,869
29,868
34,868
39,867
44,866
49,866
54,865
59,864
64,863
69,863
74,862
79,861
84,860
89,858
94,855
99,852
104,849
Tracing N11:
51,999
54,994
57,989
59,984
62,979
65,974
69,969
73,964
78,959
82,954
85,949
88,944
90,939
93,934
97,929
100,924
105,921
109,920
112,922
Tracing N12:
105,848
100,852
96,857
94,862
96,867
97,872
96,877
97,882
99,887
98,892
98,897
101,902
104,907
105,912
108,917
112,922
Tracing N13:
244,982
239,980
234,978
229,976
224,975
219,975
214,974
209,970
204,966
199,962
194,957
189,956
184,956
179,953
174,949
169,947
164,945
159,943
154,941
149,940
144,939
139,937
134,935
129,933
124,929
119,927
115,924
112,922
Tracing N14:
244,1016
242,1011
240,1006
239,1001
239,996
239,991
240,986
243,982
245,980
Tracing N16:
105,848
110,843
115,840
120,838
125,836
130,835
135,834
140,833
145,830
150,828
155,826
160,823
165,820
170,817
175,814
188,806
Tracing N17:
10,611
15,615
20,619
25,624
30,628
35,633
40,638
45,643
50,647
55,651
60,655
65,660
70,664
75,669
80,674
85,679
90,684
95,689
100,694
105,699
110,704
115,709
120,714
125,719
130,724
134,729
139,734
144,739
149,744
154,749
158,754
163,759
168,764
173,769
178,774
182,779
187,784
192,789
195,792
Tracing N18:
190,806
190,805
190,800
193,795
195,792
Tracing N19:
195,792
200,792
205,790
210,788
215,786
220,783
224,781
227,782
Tracing N20:
261,807
256,802
251,798
246,795
241,793
236,790
231,786
227,782
Tracing N21:
227,782
225,777
226,772
228,767
230,762
231,757
232,752
233,747
234,742
235,737
236,732
237,727
237,722
238,717
238,712
239,707
240,702
240,697
240,692
Tracing N23:
189,807
194,809
199,810
204,810
209,810
214,810
219,810
224,811
229,812
234,815
239,818
244,819
249,820
263,828
Tracing N24:
262,829
264,824
265,819
264,814
261,809
Tracing N25:
261,807
263,802
267,797
272,792
277,787
282,782
287,779
292,776
297,771
302,768
307,766
312,762
317,758
322,755
327,752
332,749
337,746
342,742
347,738
352,734
357,730
362,727
367,723
372,719
377,716
382,713
387,709
392,705
397,702
402,698
407,695
412,691
417,687
422,684
427,680
432,677
437,674
442,670
447,666
452,661
457,657
462,653
467,649
472,644
477,640
482,636
487,633
502,622
Tracing N27:
625,1016
620,1013
615,1008
610,1004
605,1001
600,997
595,992
590,987
586,982
581,977
577,972
574,967
572,962
570,957
568,952
566,947
563,942
561,937
559,932
558,927
557,922
556,917
555,912
554,907
553,902
553,897
552,892
548,887
546,882
545,877
544,872
542,867
541,862
540,857
539,852
539,847
540,842
540,837
541,832
542,827
542,822
543,817
544,812
545,809
Tracing N28:
545,810
546,805
549,800
552,795
555,790
560,785
563,780
566,775
568,770
571,765
574,760
577,755
581,750
585,745
588,740
591,735
594,730
597,725
601,720
605,715
606,711
Tracing N29:
697,835
697,830
696,825
692,820
687,815
683,810
678,805
674,800
671,795
670,790
669,785
666,780
664,775
662,770
659,765
656,760
651,755
646,750
642,745
638,740
634,735
630,730
625,726
620,722
617,717
615,712
612,708
610,706
Tracing N30:
610,707
605,706
600,705
595,702
590,697
585,692
580,687
575,682
571,677
567,672
564,667
559,662
554,657
549,652
544,647
539,643
534,641
529,639
525,637
502,621
Tracing N35:
502,622
483,610
478,607
473,604
468,602
463,599
458,596
453,594
448,591
443,589
438,587
433,586
428,584
423,581
418,580
413,579
408,578
403,576
398,573
393,571
388,570
383,569
378,567
373,563
368,561
363,560
359,560
356,559
Tracing N38:
501,621
529,601
534,596
538,591
541,586
543,581
545,576
548,571
551,566
553,561
556,556
559,551
561,546
564,541
567,536
569,531
570,526
573,521
576,516
579,511
582,506
586,501
590,496
593,491
597,486
601,481
605,476
609,471
611,466
613,461
616,456
623,447
Tracing N39:
399,316
395,311
392,306
390,301
387,296
383,291
380,286
377,281
373,276
369,271
366,266
362,261
358,256
354,251
350,246
346,241
342,236
338,231
334,226
330,221
326,216
322,211
318,206
313,201
308,196
304,191
300,186
296,181
292,176
288,171
284,166
280,161
276,156
272,151
267,146
262,141
258,136
255,131
252,126
247,121
242,116
237,111
233,106
230,101
226,97
223,96
Tracing N40:
224,96
226,91
224,86
222,81
223,76
224,71
225,66
226,61
225,56
226,51
228,46
230,41
230,36
230,31
229,26
226,21
224,16
227,12
229,9
Tracing N41:
400,317
405,318
410,317
415,317
420,317
425,316
430,315
435,315
440,314
445,314
450,312
455,310
460,308
465,306
470,305
475,303
480,301
485,298
490,294
495,292
500,291
505,289
510,289
515,288
520,287
525,287
530,286
535,285
540,285
544,286
547,287
Tracing N42:
622,450
623,445
621,440
619,435
618,430
616,425
614,420
611,415
610,410
608,405
605,400
602,395
599,390
597,385
594,380
592,375
589,370
586,365
583,360
581,355
578,350
576,345
574,340
571,335
569,330
566,325
563,320
561,315
559,310
557,305
555,300
552,295
549,291
Tracing N43:
550,292
548,287
548,282
548,277
549,272
550,267
550,262
551,257
553,252
554,247
557,242
559,237
561,232
564,227
566,222
568,217
569,212
570,207
570,202
570,197
570,192
572,187
574,182
575,177
576,173
576,160
Tracing N44:
679,1013
680,1008
681,1003
682,998
683,993
684,988
684,983
684,978
684,973
685,968
686,963
687,958
688,953
688,948
688,943
690,938
691,933
691,928
690,923
690,918
691,913
693,908
693,903
694,898
